slug,outcome,analysis_outcome,label,category,category_label,family,data_frequency,panel_path,output_dir,figure_path,hybrid_excluded,cluster_var,reference_event_time,status,note,analysis_sample,n_panel_rows,n_observations,n_municipalities,n_municipalities_with_nonmissing_outcome,n_treated_municipalities,n_never_treated_municipalities,sample_year_min,sample_year_max,hybrid_municipalities_excluded,duplicate_unit_period_rows,event_time_step,analysis_period_note,event_time0_estimate,post_mean_event_1_8_ref0,post_abs_mean_event_1_8_ref0,n_pre_estimates,max_abs_pretrend_t,n_pre_p05,pretrend_label,n_post_estimates,pretrend_rank,post_abs_rank_value
sinasc_all_low_apgar1_share_known_pp,sinasc_all_low_apgar1_share_known_pp,sinasc_all_low_apgar1_share_known_pp,Low Apgar 1 share: All mothers,birth_health,Birth and health outcomes,sinasc_all,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_low_apgar1_share_known_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_low_apgar1_share_known_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_low_apgar1_share_known_pp.parquet,84777,84509,4037,4036,2792,1244,2000,2020,1534,0,1,,0.1044686376326852,0.10872500545568767,0.10872500545568767,8,1.565827609288007,0,pass,8,0,0.10872500545568767
log_child_spending_pc,log1p_spending_pc_2008_child_total,log1p_spending_pc_2008_child_total,Child/basic education spending per capita,adult_eja,Adult education / EJA outcomes,spending,annual,data/clean/downstream/bdd_adult_education_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/adult_eja/annual/spending/log_child_spending_pc,resources/figures/downstream_bjs_ref0_nonhybrid/adult_eja/annual/log_child_spending_pc_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/adult_eja/annual/log_child_spending_pc.parquet,84777,68575,4037,4036,2792,1244,2004,2020,1534,0,1,,-0.0921596649562197,0.08960858278008711,0.08960858278008711,8,1.6937292852005532,0,pass,8,0,0.08960858278008711
inep_ind_municipal_atu_em,inep_ind_municipal_atu_em,inep_ind_municipal_atu_em,Municipal Atu Em,education,Education outcomes,school_inputs,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/school_inputs/inep_ind_municipal_atu_em,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_atu_em_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_atu_em.parquet,84777,1786,4037,360,276,84,2007,2020,1534,0,1,,-0.033906380880617,-0.06492241446274838,0.06492241446274838,8,1.3617490496349596,0,pass,8,0,0.06492241446274838
siconfi_annual_infrastructure_spending_log_pc,log1p_infrastructure_spending_pc_2008,log1p_infrastructure_spending_pc_2008,"Infrastructure expenditure per capita, log(1+x), annual",siconfi_log_pc,Log expenditure per capita,infrastructure_spending,annual,data/clean/downstream/siconfi_spending_categories_annual_2000_2022.parquet,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/infrastructure_spending/siconfi_annual_infrastructure_spending_log_pc,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/siconfi_annual_infrastructure_spending_log_pc_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/siconfi_annual_infrastructure_spending_log_pc.parquet,84633,81889,4036,4034,2790,1244,2000,2020,1534,0,1,,0.0251685516570568,0.04828736957601613,0.04828736957601613,8,1.3259609420392249,0,pass,8,0,0.04828736957601613
imun_hepatite_b_rn_pp,imun_hepatite_b_rn_pp,imun_hepatite_b_rn_pp,Hepatitis B newborn coverage,birth_health,Birth and health outcomes,immunization,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/immunization/imun_hepatite_b_rn_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/imun_hepatite_b_rn_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/imun_hepatite_b_rn_pp.parquet,84777,28244,4037,4036,2792,1244,2014,2020,1534,0,1,,-1.141938126010324,0.043517327715679954,0.043517327715679954,3,1.7993009940141176,0,pass,4,0,0.043517327715679954
siconfi_cycle2_urbanism_log_pc,log1p_urbanism_pc_2008,log1p_urbanism_pc_2008,"Urbanism expenditure per capita, log(1+x), cycle2",siconfi_log_pc,Log expenditure per capita,urbanism,cycle2,data/clean/downstream/siconfi_spending_categories_cycle2_2000_2022.parquet,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/cycle2/urbanism/siconfi_cycle2_urbanism_log_pc,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/cycle2/siconfi_cycle2_urbanism_log_pc_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/cycle2/siconfi_cycle2_urbanism_log_pc.parquet,44360,44016,4036,4034,2790,1244,2000,2020,1534,0,2,,0.061310238380406,0.041066425311416875,0.041066425311416875,4,1.7811165624148604,0,pass,4,0,0.041066425311416875
ideb_municipal_ef_final_indicador_rendimento,ideb_municipal_ef_final_indicador_rendimento,ideb_municipal_ef_final_indicador_rendimento,Municipal Ef Final Indicador Rendimento,education,Education outcomes,achievement,biennial,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_municipal_ef_final_indicador_rendimento,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_municipal_ef_final_indicador_rendimento_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_municipal_ef_final_indicador_rendimento.parquet,80740,18816,4037,2802,2041,761,2004,2018,1534,0,2,"Biennial assessment years use analysis period = assessment year - 1, so the first post-BVR assessment is event time 0 and adjacent waves are two-year steps.",0.0025436685971282,0.03950834420355277,0.03950834420355277,4,1.8590696049132696,0,pass,4,0,0.03950834420355277
inep_ind_municipal_had_em,inep_ind_municipal_had_em,inep_ind_municipal_had_em,Municipal Had Em,education,Education outcomes,school_inputs,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/school_inputs/inep_ind_municipal_had_em,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_had_em_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_had_em.parquet,84777,1099,4037,200,151,49,2010,2020,1534,0,1,,-0.0051988358861911,0.03362412257216925,0.03362412257216925,7,1.2380752735927494,0,pass,6,0,0.03362412257216925
ideb_publica_ef_final_indicador_rendimento,ideb_publica_ef_final_indicador_rendimento,ideb_publica_ef_final_indicador_rendimento,Publica Ef Final Indicador Rendimento,education,Education outcomes,achievement,biennial,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_publica_ef_final_indicador_rendimento,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_publica_ef_final_indicador_rendimento_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_publica_ef_final_indicador_rendimento.parquet,80740,27681,4037,4034,2790,1244,2004,2018,1534,0,2,"Biennial assessment years use analysis period = assessment year - 1, so the first post-BVR assessment is event time 0 and adjacent waves are two-year steps.",0.0067984925120371,0.026996266196853823,0.026996266196853823,4,1.8574941805723644,0,pass,4,0,0.026996266196853823
ieps_doctors_per_1000,ieps_doctors_per_1000,ieps_doctors_per_1000,IEPS doctors,birth_health,Birth and health outcomes,ieps,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/ieps/ieps_doctors_per_1000,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/ieps_doctors_per_1000_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/ieps_doctors_per_1000.parquet,84777,44383,4037,4036,2792,1244,2010,2020,1534,0,1,,-0.0029445140036992,-0.025036853990172414,0.025036853990172414,7,0.9536477256018414,0,pass,8,0,0.025036853990172414
sinasc_dedicated_low_birthweight_low_education_share,low_birthweight_share_total_low_education,low_birthweight_share_total_low_education,SINASC low-birthweight share: low education proxy,birth_health,Birth and health outcomes,sinasc_dedicated,annual,data/clean/downstream/sinasc_birthweight_by_mother_education_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_dedicated/sinasc_dedicated_low_birthweight_low_education_share,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_dedicated_low_birthweight_low_education_share_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Share is kept in 0-1 units from the dedicated SINASC panel.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_dedicated_low_birthweight_low_education_share.parquet,84777,84312,4037,4036,2792,1244,2000,2020,1534,0,1,,0.004221591730842,-0.0021705712732800597,0.0021705712732800597,8,1.9399443143991173,0,pass,8,0,0.0021705712732800597
inep_ind_municipal_afd_em_grupo_1,inep_ind_municipal_afd_em_grupo_1,inep_ind_municipal_afd_em_grupo_1,Municipal Afd Em Grupo 1,education,Education outcomes,teacher_profile,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/teacher_profile/inep_ind_municipal_afd_em_grupo_1,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_afd_em_grupo_1_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_afd_em_grupo_1.parquet,84777,648,4037,138,96,42,2013,2020,1534,0,1,,-1.1197421509407604,5.931131554954919,5.931131554954919,4,2.2995837463917037,1,near,6,1,5.931131554954919
inep_ind_municipal_taxa_abandono_em,inep_ind_municipal_taxa_abandono_em,inep_ind_municipal_taxa_abandono_em,Municipal Taxa Abandono Em,education,Education outcomes,dropout_flow,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_ind_municipal_taxa_abandono_em,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_taxa_abandono_em_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_taxa_abandono_em.parquet,84777,1829,4037,450,335,115,2007,2019,1534,0,1,,0.0510362686869665,-5.616857160226399,5.616857160226399,8,2.326350361192956,1,near,8,1,5.616857160226399
saeb_public_estadual_municipal_grade5_math_media,saeb_public_estadual_municipal_grade5_math_media,saeb_public_estadual_municipal_grade5_math_media,Public Estadual Municipal Grade5 Math Media,education,Education outcomes,achievement,biennial,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/saeb_public_estadual_municipal_grade5_math_media,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/saeb_public_estadual_municipal_grade5_math_media_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/biennial/saeb_public_estadual_municipal_grade5_math_media.parquet,80740,19431,4037,4028,2784,1244,2010,2018,1534,0,2,"Biennial assessment years use analysis period = assessment year - 1, so the first post-BVR assessment is event time 0 and adjacent waves are two-year steps.",0.7055160481908276,2.176792177836288,2.176792177836288,3,2.533770946135857,1,near,3,1,2.176792177836288
inep_ind_municipal_afd_ef_grupo_1,inep_ind_municipal_afd_ef_grupo_1,inep_ind_municipal_afd_ef_grupo_1,Municipal Afd Ef Grupo 1,education,Education outcomes,teacher_profile,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/teacher_profile/inep_ind_municipal_afd_ef_grupo_1,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_afd_ef_grupo_1_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_afd_ef_grupo_1.parquet,84777,32173,4037,4025,2784,1241,2013,2020,1534,0,1,,-0.395066841668225,-1.0559887476682692,1.0559887476682692,4,2.5118589090972168,1,near,6,1,1.0559887476682692
sinasc_all_teen_mother_share_known_pp,sinasc_all_teen_mother_share_known_pp,sinasc_all_teen_mother_share_known_pp,Teen mother share: All mothers,birth_health,Birth and health outcomes,sinasc_all,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_teen_mother_share_known_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_teen_mother_share_known_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_teen_mother_share_known_pp.parquet,84777,84609,4037,4036,2792,1244,2000,2020,1534,0,1,,-0.0227545676588564,1.0233316797904546,1.0233316797904546,8,2.3862449163659343,1,near,8,1,1.0233316797904546
sinasc_lowedu_very_preterm_share_known_pp,sinasc_lowedu_very_preterm_share_known_pp,sinasc_lowedu_very_preterm_share_known_pp,Very-preterm birth share: Low education proxy,birth_health,Birth and health outcomes,sinasc_lowedu,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu/sinasc_lowedu_very_preterm_share_known_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu_very_preterm_share_known_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu_very_preterm_share_known_pp.parquet,84777,84306,4037,4036,2792,1244,2000,2020,1534,0,1,,0.1748772655095558,-0.25461825907652696,0.25461825907652696,8,2.0269454629100987,1,near,8,1,0.25461825907652696
sinasc_lowedu_multiple_pregnancy_share_known_pp,sinasc_lowedu_multiple_pregnancy_share_known_pp,sinasc_lowedu_multiple_pregnancy_share_known_pp,Multiple pregnancy share: Low education proxy,birth_health,Birth and health outcomes,sinasc_lowedu,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu/sinasc_lowedu_multiple_pregnancy_share_known_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu_multiple_pregnancy_share_known_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu_multiple_pregnancy_share_known_pp.parquet,84777,84310,4037,4036,2792,1244,2000,2020,1534,0,1,,0.1064856760127501,-0.16413527617422896,0.16413527617422896,8,1.98846444832248,1,near,8,1,0.16413527617422896
sinasc_highedu_preterm_share_known_pp,sinasc_highedu_preterm_share_known_pp,sinasc_highedu_preterm_share_known_pp,Preterm birth share: High education proxy,birth_health,Birth and health outcomes,sinasc_highedu,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu/sinasc_highedu_preterm_share_known_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_preterm_share_known_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_preterm_share_known_pp.parquet,84777,84578,4037,4036,2792,1244,2000,2020,1534,0,1,,-0.111413795992263,0.14603988823662126,0.14603988823662126,8,2.44213663228476,1,near,8,1,0.14603988823662126
inep_transition_publica_taxa_repetencia_em,inep_transition_publica_taxa_repetencia_em,inep_transition_publica_taxa_repetencia_em,Publica Taxa Repetencia Em,education,Education outcomes,dropout_flow,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_publica_taxa_repetencia_em,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_publica_taxa_repetencia_em_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_publica_taxa_repetencia_em.parquet,84777,52266,4037,4030,2786,1244,2008,2020,1534,0,1,,0.0270275557925301,-0.12229819859307964,0.12229819859307964,8,2.0844745612073594,1,near,8,1,0.12229819859307964
inep_ind_municipal_ied_ef_nivel_5,inep_ind_municipal_ied_ef_nivel_5,inep_ind_municipal_ied_ef_nivel_5,Municipal Ied Ef Nivel 5,education,Education outcomes,teacher_profile,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/teacher_profile/inep_ind_municipal_ied_ef_nivel_5,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_ied_ef_nivel_5_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_ied_ef_nivel_5.parquet,84777,32184,4037,4025,2784,1241,2013,2020,1534,0,1,,0.0575914211003545,0.08606645623178062,0.08606645623178062,4,2.249272207315129,1,near,6,1,0.08606645623178062
siconfi_cycle2_infrastructure_spending_log_pc,log1p_infrastructure_spending_pc_2008,log1p_infrastructure_spending_pc_2008,"Infrastructure expenditure per capita, log(1+x), cycle2",siconfi_log_pc,Log expenditure per capita,infrastructure_spending,cycle2,data/clean/downstream/siconfi_spending_categories_cycle2_2000_2022.parquet,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/cycle2/infrastructure_spending/siconfi_cycle2_infrastructure_spending_log_pc,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/cycle2/siconfi_cycle2_infrastructure_spending_log_pc_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/cycle2/siconfi_cycle2_infrastructure_spending_log_pc.parquet,44360,44016,4036,4034,2790,1244,2000,2020,1534,0,2,,0.0316791875309839,0.07687221836745917,0.07687221836745917,4,2.056386366040247,1,near,4,1,0.07687221836745917
sinasc_highedu_very_low_birthweight_share_total_pp,sinasc_highedu_very_low_birthweight_share_total_pp,sinasc_highedu_very_low_birthweight_share_total_pp,Very-low-birthweight share: High education proxy,birth_health,Birth and health outcomes,sinasc_highedu,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu/sinasc_highedu_very_low_birthweight_share_total_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_very_low_birthweight_share_total_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_very_low_birthweight_share_total_pp.parquet,84777,84584,4037,4036,2792,1244,2000,2020,1534,0,1,,0.0352383427008067,0.05173052499925306,0.05173052499925306,8,2.0780257597207195,1,near,8,1,0.05173052499925306
